"","Plot_ID","n_months","var_name","sim_value","obs_value","residual_value"
"1338",39,505,"biom_stem",123.407942985784,106.537740473408,-16.8702025123756
"1339",40,97,"biom_stem",80.1542432987818,86.9838110572615,6.82956775847971
"1340",40,182,"biom_stem",111.943241402743,127.426115271006,15.4828738682635
"1341",40,289,"biom_stem",145.401693851742,179.222005357144,33.8203115054021
"1342",40,397,"biom_stem",135.740919316974,198.310270836648,62.5693515196739
"1343",40,505,"biom_stem",169.704757120039,161.759285809497,-7.94547131054176
"1344",41,97,"biom_stem",72.5107974686507,134.631514736608,62.1207172679573
"1345",41,182,"biom_stem",91.6940178058243,134.765847800455,43.0718299946307
"1346",41,289,"biom_stem",97.6671276152174,179.792812883221,82.1256852680036
"1347",41,397,"biom_stem",126.042361965819,150.340837062594,24.2984750967754
"1348",41,505,"biom_stem",124.385906989557,166.5947133727,42.2088063831432
"1349",42,97,"biom_stem",77.1567990752056,122.913462048624,45.7566629734184
"1350",42,182,"biom_stem",85.3387798023372,133.510788725169,48.1720089228318
"1351",42,289,"biom_stem",94.1771816855728,151.428239315932,57.2510576303592
"1352",42,397,"biom_stem",100.979065898913,145.713763785146,44.7346978862328
"1353",42,505,"biom_stem",106.870716526606,125.395281383786,18.5245648571803
"1354",43,97,"biom_stem",101.269172462878,106.970927827016,5.70175536413825
"1355",43,182,"biom_stem",88.1269979104412,142.034719267822,53.9077213573808
"1356",43,289,"biom_stem",117.886728727354,150.679481292664,32.7927525653104
"1357",43,397,"biom_stem",115.211417708878,158.877170878289,43.6657531694113
"1358",43,505,"biom_stem",128.17596347281,99.2597102456448,-28.9162532271647
"1359",44,97,"biom_stem",124.992720973041,140.875051479317,15.8823305062758
"1360",44,182,"biom_stem",125.681642892568,170.378060447735,44.6964175551671
"1361",44,289,"biom_stem",119.217198265548,209.44601636622,90.2288181006725
"1362",44,397,"biom_stem",106.076373740959,205.86067168586,99.7842979449013
"1363",44,505,"biom_stem",113.308622957841,134.570516965016,21.2618940071747
"1364",45,97,"biom_stem",71.9812340564393,132.975909757208,60.9946757007687
"1365",45,182,"biom_stem",95.1627895218786,135.731698209615,40.5689086877364
"1366",45,289,"biom_stem",100.773973269376,184.403070861502,83.6290975921261
"1367",45,397,"biom_stem",130.481677176244,147.544925302731,17.0632481264873
"1368",45,505,"biom_stem",150.645149039752,169.098403130507,18.4532540907545
"1369",46,85,"biom_stem",54.8318519953455,75.9711392170807,21.1392872217353
"1370",46,144,"biom_stem",77.0807205626213,80.4527684269251,3.37204786430384
"1371",46,205,"biom_stem",70.1023770338815,112.095216514884,41.9928394810025
"1372",46,348,"biom_stem",95.5563119181585,120.456728216739,24.9004162985805
"1373",46,420,"biom_stem",123.76888549226,101.217640848292,-22.5512446439681
"1374",46,494,"biom_stem",130.228569576016,117.562878502297,-12.6656910737188
"1375",47,85,"biom_stem",51.9430345276094,70.6860759262964,18.743041398687
"1376",47,144,"biom_stem",75.6138821687577,78.2387054195141,2.62482325075645
"1377",47,205,"biom_stem",68.9929582913262,95.509486642726,26.5165283513998
"1378",47,348,"biom_stem",98.231592212907,109.879897617112,11.648305404205
"1379",47,420,"biom_stem",127.107422833836,99.9015393652303,-27.2058834686052
"1380",47,494,"biom_stem",124.582563130692,116.002587701077,-8.57997542961456
"1381",48,85,"biom_stem",76.1439643282509,67.882226121927,-8.26173820632393
"1382",48,144,"biom_stem",94.2645323389477,87.740297762745,-6.5242345762027
"1383",48,205,"biom_stem",109.886205139242,110.820603659229,0.934398519987312
"1384",48,348,"biom_stem",129.835083117122,157.445755886113,27.6106727689911
"1385",48,420,"biom_stem",133.316141155795,170.39899597176,37.082854815965
"1386",48,494,"biom_stem",144.720037196683,175.471657351743,30.7516201550601
"1387",49,85,"biom_stem",72.4243431151336,65.9577149208558,-6.46662819427777
"1388",49,144,"biom_stem",94.8067425686888,82.9963845188155,-11.8103580498733
"1389",49,205,"biom_stem",73.8264375435218,102.069412673309,28.2429751297872
"1390",49,348,"biom_stem",88.6703476495144,107.907844522236,19.2374968727216
"1391",49,420,"biom_stem",117.245825034013,88.7604085413019,-28.4854164927107
"1392",49,495,"biom_stem",122.448204105427,109.036745623036,-13.4114584823912
"1393",50,85,"biom_stem",72.7810512746632,69.6507509236123,-3.13030035105093
"1394",50,144,"biom_stem",94.1028281462784,70.2318483371402,-23.8709798091382
"1395",50,205,"biom_stem",99.2806110028506,89.1860971018761,-10.0945139009745
"1396",50,348,"biom_stem",117.363307136095,78.411623589339,-38.951683546756
"1397",50,420,"biom_stem",142.399474736145,90.9742162504642,-51.4252584856809
"1398",50,495,"biom_stem",140.2465588944,104.667492996777,-35.579065897623
"1399",51,85,"biom_stem",45.5682648410412,65.5759986247802,20.007733783739
"1400",51,144,"biom_stem",69.9498682175997,68.1868161015817,-1.76305211601796
"1401",51,205,"biom_stem",94.0549783175119,97.1111442304569,3.05616591294505
"1402",51,348,"biom_stem",105.694925875568,149.589150396784,43.894224521216
"1403",51,420,"biom_stem",133.499013395018,98.4995049601701,-34.9995084348483
"1404",51,495,"biom_stem",159.594407893076,116.67428785076,-42.9201200423156
"1405",52,85,"biom_stem",53.7996470439528,69.3318448309957,15.5321977870429
"1406",52,144,"biom_stem",78.0351804315925,45.9019104533726,-32.1332699782199
"1407",52,205,"biom_stem",102.555534090183,65.8987006962905,-36.656833393893
"1408",52,348,"biom_stem",156.838483295615,104.012873473201,-52.8256098224137
"1409",52,420,"biom_stem",187.42512304878,122.169025100227,-65.2560979485525
"1410",52,495,"biom_stem",214.189307545789,138.289738173643,-75.8995693721457
"1411",53,85,"biom_stem",62.7543781486659,85.1608657396557,22.4064875909899
"1412",53,144,"biom_stem",87.4751846039012,87.6903608581571,0.215176254255951
"1413",53,205,"biom_stem",78.3989141106951,120.294635140251,41.8957210295559
"1414",53,348,"biom_stem",100.07409774813,118.864846604279,18.7907488561492
"1415",53,420,"biom_stem",122.479505573387,110.748586474692,-11.7309190986947
"1416",53,495,"biom_stem",122.807975403965,123.971439240308,1.1634638363432
"1417",54,85,"biom_stem",53.5300170580661,79.0437483125662,25.5137312545001
"1418",54,144,"biom_stem",77.1404916562826,65.3504980916649,-11.7899935646177
"1419",54,205,"biom_stem",101.322545253847,86.1706963504546,-15.1518489033927
"1420",54,348,"biom_stem",112.337665192938,127.528463109704,15.1907979167663
"1421",54,420,"biom_stem",139.833807730439,85.7078198301153,-54.1259879003241
"1422",54,495,"biom_stem",165.778146618178,102.006861247376,-63.7712853708017
"1423",55,85,"biom_stem",53.2758884499932,78.049773630764,24.7738851807708
"1424",55,144,"biom_stem",77.1547414304461,60.1426943444125,-17.0120470860336
"1425",55,205,"biom_stem",74.2664072277053,80.0430363112664,5.77662908356106
"1426",55,348,"biom_stem",98.1202618813391,93.1368381284478,-4.98342375289131
"1427",55,420,"biom_stem",124.555754661449,83.2642313938147,-41.2915232676343
"1428",55,495,"biom_stem",117.419541996578,99.7339427512817,-17.6855992452966
"1429",56,85,"biom_stem",64.5530359291569,56.176510970634,-8.37652495852286
"1430",56,144,"biom_stem",89.0383606238197,70.6949132541165,-18.3434473697032
"1431",56,205,"biom_stem",77.9597732987838,89.606848265889,11.6470749671052
"1432",56,348,"biom_stem",99.1982048288299,95.3425803669864,-3.85562446184355
"1433",56,420,"biom_stem",126.064418481965,98.1329159984523,-27.931502483513
"1434",56,495,"biom_stem",119.108497651321,112.566779998158,-6.54171765316251
"1435",57,85,"biom_stem",76.2525029524646,70.2339375419215,-6.0185654105431
"1436",57,144,"biom_stem",98.7656335026734,84.8639171490126,-13.9017163536608
"1437",57,205,"biom_stem",117.520227643091,104.721709409864,-12.7985182332274
"1438",57,348,"biom_stem",152.208479689489,147.119098043494,-5.08938164599516
"1439",57,420,"biom_stem",163.626503608918,163.713209435967,0.0867058270489736
"1440",57,495,"biom_stem",179.010157161016,177.826059469,-1.18409769201631
"1441",1,72,"biom_root",33.8096953858542,20.05513706,-13.7545583258542
"1442",1,171,"biom_root",34.3308720046044,34.24044055,-0.0904314546043921
"1443",1,209,"biom_root",42.2637949527048,38.64843956,-3.6153553927048
"1444",2,72,"biom_root",37.1127866540168,23.3435498,-13.7692368540168
"1445",2,168,"biom_root",47.8505470258764,37.22276283,-10.6277841958764
"1446",2,239,"biom_root",54.162432658256,45.3298358999999,-8.8325967582561
"1447",2,275,"biom_root",52.670192320184,50.53273801,-2.13745431018398
"1448",2,397,"biom_root",61.2627096030527,61.80104003,0.538330426947311
"1449",3,72,"biom_root",33.435214872422,22.7218964399999,-10.7133184324221
"1450",3,168,"biom_root",46.1777200252729,40.59636608,-5.58135394527285
"1451",3,239,"biom_root",52.8235623017033,47.4877529299999,-5.33580937170343
"1452",3,275,"biom_root",49.9215134100614,55.10970339,5.18818997993857
"1453",3,397,"biom_root",63.1884362239985,69.17627856,5.98784233600148
"1454",4,72,"biom_root",24.4201137079867,17.74030288,-6.67981082798671
"1455",4,168,"biom_root",40.4863192832507,32.3684718299999,-8.11784745325083
"1456",4,239,"biom_root",41.7728191723022,36.2715454599999,-5.50127371230231
"1457",5,72,"biom_root",35.5316068363107,22.41795493,-13.1136519063107
"1458",5,168,"biom_root",47.5867360279333,35.5524677399999,-12.0342682879334
"1459",5,239,"biom_root",53.4507986430092,41.1341366899999,-12.3166619530093
"1460",5,275,"biom_root",49.2600444780843,53.7785876599999,4.51854318191561
"1461",5,400,"biom_root",63.9134615290145,63.79054303,-0.122918499014503
"1462",6,72,"biom_root",37.2304216666694,31.7130312299999,-5.51739043666954
"1463",6,168,"biom_root",49.4573934340366,56.14609283,6.68869939596344
"1464",6,209,"biom_root",44.3790675048254,59.2577455799999,14.8786780751745
"1465",7,72,"biom_root",29.9106497205091,25.28447225,-4.62617747050915
"1466",7,168,"biom_root",43.5528568000179,43.6569386199999,0.104081819981964
"1467",7,209,"biom_root",47.0173384293709,43.4453456999999,-3.57199272937105
"1468",8,72,"biom_root",42.4307557979421,29.53939193,-12.8913638679421
"1469",8,168,"biom_root",49.8724552421749,50.4673139399999,0.594858697825046
"1470",8,240,"biom_root",52.3771421127693,64.1968425,11.8197003872307
"1471",8,275,"biom_root",54.8105061321596,67.8737847,13.0632785678404
"1472",8,398,"biom_root",66.6142982366723,80.5905339899999,13.9762357533276
"1473",9,72,"biom_root",38.5071560955792,32.83665323,-5.67050286557921
"1474",9,171,"biom_root",38.2798063161949,59.56821767,21.2884113538051
"1475",9,240,"biom_root",52.8962681616244,65.40026939,12.5040012283756
"1476",9,275,"biom_root",48.2459023732213,66.20060067,17.9546982967787
"1477",9,398,"biom_root",60.0362015076503,70.3314277199999,10.2952262123496
"1478",10,72,"biom_root",35.6421142894757,26.14682724,-9.49528704947571
"1479",10,171,"biom_root",38.0752185208182,44.5043537199999,6.42913519918172
"1480",10,240,"biom_root",52.7519040780272,51.39905094,-1.35285313802722
"1481",10,275,"biom_root",49.7553538363942,57.4097095899999,7.65435575360565
"1482",10,398,"biom_root",64.1895896980297,67.0984053399999,2.90881564197018
"1483",11,72,"biom_root",45.9627403728885,32.65307886,-13.3096615128885
"1484",11,171,"biom_root",41.7942767042656,50.4943759499999,8.70009924573427
"1485",11,209,"biom_root",49.0645487554636,54.16469936,5.10015060453637
"1486",12,72,"biom_root",44.7628947271534,32.0927459899999,-12.6701487371535
"1487",12,171,"biom_root",39.9020379126197,51.1483686199999,11.2463307073802
"1488",12,209,"biom_root",47.396602340839,53.8974028499999,6.5008005091609
"1489",13,72,"biom_root",39.3152405549418,27.6842544,-11.6309861549418
"1490",13,171,"biom_root",36.6122719282397,44.5043537199999,7.89208179176018
"1491",13,209,"biom_root",44.1095785785572,48.3538484299999,4.24426985144274
"1492",14,72,"biom_root",45.1147053312321,32.36412448,-12.7505808512321
"1493",14,171,"biom_root",37.9725161537248,48.4984985199999,10.5259823662751
"1494",14,239,"biom_root",52.884860981517,55.46101041,2.57614942848304
"1495",14,275,"biom_root",49.8360863087376,82.45376143,32.6176751212624
"1496",14,398,"biom_root",63.3512689724635,90.05776867,26.7064996975365
"1497",15,72,"biom_root",40.0409748325958,26.7753420499999,-13.2656327825959
"1498",15,171,"biom_root",37.5385314369776,42.2718416,4.73331016302239
"1499",15,239,"biom_root",52.8278776723116,54.1898229199999,1.36194524768833
"1500",15,275,"biom_root",52.0495695205215,60.6939324499999,8.6443629294784
"1501",15,398,"biom_root",59.7960470647864,70.5306951099999,10.7346480452135
"1502",16,72,"biom_root",46.260923232771,33.21661744,-13.044305792771
"1503",16,171,"biom_root",39.3110731010218,51.48496386,12.1738907589782
"1504",16,209,"biom_root",46.522395456358,56.82720255,10.304807093642
"1505",17,72,"biom_root",43.8180862615796,37.6273927599999,-6.1906935015797
"1506",17,171,"biom_root",36.3757522158341,62.7765430099999,26.4007907941658
"1507",17,240,"biom_root",50.9310822730118,64.54328494,13.6122026669882
"1508",18,72,"biom_root",46.7958820926089,34.0715606799999,-12.724321412609
"1509",18,171,"biom_root",39.6028106946738,50.8673638,11.2645531053262
"1510",18,239,"biom_root",54.1363809632979,62.8494715599999,8.71309059670202
"1511",18,275,"biom_root",53.7748425121472,67.8552860399999,14.0804435278527
"1512",18,398,"biom_root",65.9800548959278,79.8367305999999,13.8566757040721
"1513",19,72,"biom_root",46.1350119863473,37.19966713,-8.93534485634726
"1514",19,171,"biom_root",37.5257712912212,57.7802016099999,20.2544303187787
"1515",19,239,"biom_root",52.3443149698445,72.94118066,20.5968656901555
"1516",19,275,"biom_root",55.4165168074774,75.9924215599999,20.5759047525225
"1517",19,398,"biom_root",64.0362338394392,88.8877987999999,24.8515649605607
"1518",20,72,"biom_root",43.1814272557478,36.5581262999999,-6.62330095574794
"1519",20,174,"biom_root",35.2225349346665,65.5585596899999,30.3360247553334
"1520",20,240,"biom_root",50.7109749320134,77.84888752,27.1379125879866
"1521",20,275,"biom_root",48.0112708053752,80.82650676,32.8152359546248
"1522",20,398,"biom_root",61.4120655043183,90.64730317,29.2352376656817
"1523",21,72,"biom_root",40.5737645737285,28.6559353299999,-11.9178292437286
"1524",21,171,"biom_root",34.9983145390384,47.48052991,12.4822153709616
"1525",21,209,"biom_root",42.8261101916043,52.5229482499999,9.69683805839556
"1526",22,72,"biom_root",31.7773839538557,30.54499281,-1.23239114385566
"1527",22,171,"biom_root",41.3515040106977,50.70329179,9.35178777930227
"1528",22,209,"biom_root",45.4714283976652,55.16197366,9.69054526233475
"1529",23,72,"biom_root",39.9553622816349,27.69573532,-12.2596269616349
"1530",23,171,"biom_root",35.6149867476564,40.0981571499999,4.48317040234348
"1531",23,239,"biom_root",50.7899581284392,52.88143637,2.09147824156079
"1532",23,275,"biom_root",52.1486086739537,57.18472595,5.03611727604634
"1533",23,398,"biom_root",60.728049942833,68.31651195,7.58846200716697
"1534",24,72,"biom_root",31.4150095301225,25.1038557599999,-6.3111537701226
"1535",24,171,"biom_root",41.0918846719508,39.5461477799999,-1.54573689195086
"1536",24,239,"biom_root",49.4809272081127,50.8671371499999,1.38620994188722
"1537",24,275,"biom_root",52.6088241243136,57.25293534,4.64411121568638
"1538",24,398,"biom_root",64.81411867662,70.49727233,5.68315365337999
"1539",25,72,"biom_root",30.9436453287884,8.40962393025069,-22.5340213985377
"1540",25,94,"biom_root",33.0082479709987,12.5885569777177,-20.419690993281
"1541",25,145,"biom_root",47.5368159599835,8.9772216069891,-38.5595943529945
"1542",25,241,"biom_root",61.0686418655456,13.7351611784307,-47.3334806871149
"1543",25,289,"biom_root",68.2593240415269,9.64980308220673,-58.6095209593202
"1544",25,337,"biom_root",69.0512429147086,12.607931679781,-56.4433112349276
"1545",25,421,"biom_root",75.7263669209789,9.14163952164022,-66.5847273993387
"1546",25,528,"biom_root",85.1341352268967,9.62799880187335,-75.5061364250234
"1547",25,661,"biom_root",85.2874455311255,10.334673777715,-74.9527717534105
"1548",26,72,"biom_root",28.8520702729546,12.6862381952593,-16.1658320776953
"1549",26,94,"biom_root",32.1513647951887,17.481176266492,-14.6701885286967
"1550",26,145,"biom_root",46.9123064630934,8.23514918812664,-38.6771572749668
"1551",26,241,"biom_root",66.2938898942848,9.81052632359752,-56.4833635706873
"1552",26,289,"biom_root",73.0467238840805,10.1515771567474,-62.8951467273331
"1553",26,337,"biom_root",78.8170962307639,10.8162202784148,-68.0008759523491
"1554",26,421,"biom_root",82.1117155567061,11.5190728130614,-70.5926427436447
"1555",26,528,"biom_root",89.2504245107096,12.1338774924682,-77.1165470182414
"1556",26,661,"biom_root",85.747634301689,13.6010819248637,-72.1465523768253
"1557",27,72,"biom_root",28.2061967603418,7.29711289533761,-20.9090838650042
"1558",27,94,"biom_root",32.7363762063202,9.22798235889552,-23.5083938474247
"1559",27,145,"biom_root",45.9431844217006,8.44248895961753,-37.5006954620831
"1560",27,241,"biom_root",57.6721360616258,17.3741234689975,-40.2980125926283
"1561",27,289,"biom_root",64.2518921743969,8.91112644977876,-55.3407657246181
"1562",27,337,"biom_root",75.293907199313,10.4345776099108,-64.8593295894022
"1563",27,421,"biom_root",92.1333686238856,9.95877819647154,-82.1745904274141
"1564",27,528,"biom_root",85.7067882071145,10.5179552840299,-75.1888329230846
"1565",27,661,"biom_root",72.4668938369461,11.4126954019251,-61.054198435021
"1566",28,72,"biom_root",29.7477350415516,15.0625137004259,-14.6852213411257
"1567",28,145,"biom_root",43.9131010378331,13.1069306110589,-30.8061704267742
"1568",28,241,"biom_root",59.1608426274644,14.1834927111599,-44.9773499163045
"1569",28,289,"biom_root",66.9289847857896,9.77243077823452,-57.1565540075551
"1570",28,337,"biom_root",67.9004258963803,13.2161342081407,-54.6842916882396
"1571",28,421,"biom_root",74.2923931058098,9.19084909920156,-65.1015440066083
"1572",28,528,"biom_root",83.0189031652286,9.53476125061037,-73.4841419146182
"1573",28,661,"biom_root",84.1333975694258,9.99711222818502,-74.1362853412408
"1574",29,72,"biom_root",28.0011681117333,9.47156261235062,-18.5296054993827
"1575",29,145,"biom_root",43.9558642457751,10.5011002835517,-33.4547639622234
"1576",29,241,"biom_root",60.3227755650926,13.4800623948985,-46.8427131701941
"1577",29,289,"biom_root",66.8334032537515,11.5807276750744,-55.2526755786771
"1578",29,337,"biom_root",70.1942947318339,13.9286050792342,-56.2656896525997
"1579",29,421,"biom_root",73.0180988378082,13.6819155302465,-59.3361833075617
"1580",29,528,"biom_root",79.70183977249,13.8484418602264,-65.8533979122636
"1581",29,661,"biom_root",78.4438352195614,14.3571930170102,-64.0866422025511
"1582",30,72,"biom_root",31.2624955825769,9.24300277550679,-22.0194928070701
"1583",30,94,"biom_root",33.0656544377225,19.3707784221756,-13.6948760155469
"1584",30,145,"biom_root",47.4775149116648,9.39813710219679,-38.079377809468
"1585",30,241,"biom_root",62.6512077044338,20.6298582033447,-42.0213495010891
"1586",30,289,"biom_root",69.9863114859099,8.43309456274075,-61.5532169231692
"1587",30,337,"biom_root",76.3999274671769,8.78318449600798,-67.6167429711689
"1588",30,421,"biom_root",81.1283349256854,9.22752388687243,-71.900811038813
"1589",30,528,"biom_root",87.2779805776098,9.71911654673526,-77.5588640308745
"1590",30,661,"biom_root",87.8231984866725,9.88355331871276,-77.9396451679598
"1591",31,72,"biom_root",31.0902626822805,8.06668860571059,-23.0235740765699
"1592",31,145,"biom_root",44.0157612514145,10.7429997320945,-33.27276151932
"1593",31,241,"biom_root",60.8086407753191,11.3595090037659,-49.4491317715532
"1594",31,289,"biom_root",66.6451047214982,11.7643888641913,-54.8807158573069
"1595",31,337,"biom_root",68.6533474246448,13.4334546090426,-55.2198928156022
"1596",31,421,"biom_root",71.3879412549333,14.1458455734214,-57.2420956815119
"1597",31,528,"biom_root",73.899106323359,17.0982853055672,-56.8008210177918
"1598",31,661,"biom_root",73.0252040206055,18.5430933290514,-54.4821106915541
"1599",32,72,"biom_root",31.3473746144149,9.14863315509866,-22.1987414593162
"1600",32,145,"biom_root",43.8286441983175,21.6652384374755,-22.163405760842
"1601",32,241,"biom_root",59.1237678418675,16.074518652946,-43.0492491889215
"1602",32,289,"biom_root",67.0028156912002,10.122773607332,-56.8800420838682
"1603",32,337,"biom_root",68.5963582248206,13.2258557312442,-55.3705024935764
"1604",32,421,"biom_root",74.6132288579938,10.1088530303838,-64.50437582761
"1605",32,528,"biom_root",84.6146008942954,10.3541464740393,-74.2604544202561
"1606",32,661,"biom_root",86.1059341235868,11.00753704279,-75.0983970807968
"1607",33,61,"biom_root",10.5451820224749,41.5278617042919,30.982679681817
"1608",33,120,"biom_root",3.16581217961781,52.120657919571,48.9548457399532
"1609",34,61,"biom_root",7.55572686766756,37.9332509247337,30.3775240570661
"1610",34,120,"biom_root",2.41264718773369,41.4272523238065,39.0146051360728
"1611",35,61,"biom_root",9.50423464278151,40.7248823347392,31.2206476919577
"1612",35,120,"biom_root",2.96160250443636,48.4220856815748,45.4604831771384
"1613",36,61,"biom_root",8.99443786066876,36.5995011217994,27.6050632611306
"1614",36,120,"biom_root",3.08873344897308,40.8851414759617,37.7964080269886
"1615",37,61,"biom_root",13.1125125489297,45.7900439970655,32.6775314481358
"1616",37,120,"biom_root",4.53013064546964,53.8244374816391,49.2943068361695
"1617",38,97,"biom_root",37.5154250270796,22.6570979313894,-14.8583270956902
"1618",38,182,"biom_root",45.549087593785,18.2351398176302,-27.3139477761548
"1619",38,289,"biom_root",47.9573068206005,27.8036451558958,-20.1536616647047
"1620",38,397,"biom_root",40.1021433096825,22.6771750780599,-17.4249682316226
"1621",38,505,"biom_root",46.4188489925528,21.0627324714113,-25.3561165211415
"1622",39,97,"biom_root",30.0757532136462,18.8593878549474,-11.2163653586988
"1623",39,182,"biom_root",38.8400839176862,19.9127991742272,-18.927284743459
"1624",39,289,"biom_root",46.0374267364963,23.079842325959,-22.9575844105373
"1625",39,349,"biom_root",45.6679032529003,20.1669775864347,-25.5009256664656
"1626",39,505,"biom_root",56.0890478416069,19.8474814357726,-36.2415664058343
"1627",40,97,"biom_root",38.6852871824881,17.4040731139446,-21.2812140685435
"1628",40,182,"biom_root",57.467941866799,25.1800887528252,-32.2878531139738
"1629",40,289,"biom_root",68.7469582440888,34.7474163954082,-33.9995418486806
"1630",40,397,"biom_root",58.8902816845538,38.1153881854674,-20.7748934990864
"1631",40,505,"biom_root",67.513663794281,30.2487479576092,-37.2649158366718
"1632",41,97,"biom_root",29.9721323650673,27.110907238612,-2.86122512645534
"1633",41,182,"biom_root",45.1301716900816,26.6763255009241,-18.4538461891575
"1634",41,289,"biom_root",47.4281250876553,34.7476251369013,-12.680499950754
"1635",41,397,"biom_root",58.943284452499,28.4278318026147,-30.5154526498843
"1636",41,505,"biom_root",53.0993485831813,30.8899043786387,-22.2094442045426
"1637",42,97,"biom_root",31.3610036004769,24.7531514312011,-6.60785216927585
"1638",42,182,"biom_root",41.281012011221,26.6185905557299,-14.6624214554911
"1639",42,289,"biom_root",46.1454900738724,29.5981694236136,-16.5473206502588
"1640",42,397,"biom_root",48.4653067995668,27.9576968017545,-20.5076099978123
"1641",42,505,"biom_root",48.2270874255327,23.4676566851626,-24.7594307403701
"1642",43,97,"biom_root",43.7368639515919,21.5065662369526,-22.2302977146393
"1643",43,182,"biom_root",41.3722773106848,28.3934160694022,-12.9788612412826
"1644",43,289,"biom_root",55.8695006121396,29.1465712987935,-26.7229293133461
"1645",43,397,"biom_root",52.1828601712167,30.4754546167867,-21.70740555443
"1646",43,505,"biom_root",53.6410880127052,18.3638519010662,-35.277236111639
"1647",44,97,"biom_root",44.7939211578343,28.354270951026,-16.4396502068083
"1648",44,182,"biom_root",50.3736713764389,34.2998842450949,-16.073787131344
"1649",44,289,"biom_root",49.0022010571048,41.8584083835115,-7.14379267359325
"1650",44,397,"biom_root",45.8218447017624,40.6603081516493,-5.16153655011309
"1651",44,505,"biom_root",48.4479954863886,25.6588224989982,-22.7891729873904
"1652",45,97,"biom_root",29.8963131333819,26.7668515461311,-3.1294615872508
"1653",45,182,"biom_root",46.857009266865,26.7752720116284,-20.0817372552366
"1654",45,289,"biom_root",48.4899512818018,35.5240016984535,-12.9659495833483
"1655",45,397,"biom_root",60.1833969688015,27.8489703391122,-32.3344266296893
"1656",45,505,"biom_root",62.8872682462832,31.2446128560666,-31.6426553902166
"1657",46,85,"biom_root",26.0958773979705,15.2125166116368,-10.8833607863337
"1658",46,144,"biom_root",42.7380056947509,16.1994165325999,-26.538589162151
"1659",46,205,"biom_root",39.686156989181,22.4738475926137,-17.2123093965673
"1660",46,348,"biom_root",50.2568368414042,23.3913056426235,-26.8655311987807
"1661",46,420,"biom_root",61.4865997657318,19.3769977175346,-42.1096020481972
"1662",46,494,"biom_root",59.6174831130841,22.2603746131418,-37.3571084999423
"1663",47,85,"biom_root",24.5829400264205,14.1905679096185,-10.392372116802
"1664",47,144,"biom_root",42.0322264660287,15.7360774039393,-26.2961490620894
"1665",47,205,"biom_root",39.1903365550536,19.1493094272099,-20.0410271278437
"1666",47,348,"biom_root",51.9795892540144,21.5401858909511,-30.4394033630633
"1667",47,420,"biom_root",63.5210308389071,19.3731893710969,-44.1478414678102
"1668",47,494,"biom_root",57.3459272017667,22.2837492411248,-35.0621779606419
"1669",48,85,"biom_root",36.1747017706152,13.610647849005,-22.5640539216102
"1670",48,144,"biom_root",49.1103444666267,17.6555236154192,-31.4548208512075
"1671",48,205,"biom_root",57.2550680998887,22.3141073383494,-34.9409607615393
"1672",48,348,"biom_root",60.8272686231945,31.5275086357297,-29.2997599874648
"1673",48,420,"biom_root",60.2110020588896,33.8176202137924,-26.3933818450972
"1674",48,494,"biom_root",61.875841032221,34.50118555953,-27.374655472691
"1675",49,85,"biom_root",35.486308853857,13.1258729137596,-22.3604359400974
"1676",49,144,"biom_root",50.7777654958169,16.6191132545981,-34.1586522412187
"1677",49,205,"biom_root",39.7828793862764,20.5142379083166,-19.2686414779598
"1678",49,348,"biom_root",46.1571308549531,21.5300821731602,-24.6270486817929
"1679",49,420,"biom_root",59.0944375341003,17.4185889482489,-41.6758485858514
"1680",49,495,"biom_root",57.3042245249036,21.1617584639965,-36.1424660609071
"1681",50,85,"biom_root",34.079573356976,13.9356976719136,-20.1438756850624
"1682",50,144,"biom_root",48.9887167895392,14.086450577984,-34.9022662115552
"1683",50,205,"biom_root",51.970766681997,17.9494797994274,-34.0212868825696
"1684",50,348,"biom_root",56.2229159810969,15.7907740932792,-40.4321418878177
"1685",50,420,"biom_root",65.8327737129394,18.2363065797775,-47.5964671331619
"1686",50,495,"biom_root",60.2670144113917,20.8954471788923,-39.3715672324994
"1687",51,85,"biom_root",22.803035157498,13.1594238494366,-9.64361130806137
"1688",51,144,"biom_root",40.7156097075853,13.6676877786481,-27.0479219289372
"1689",51,205,"biom_root",54.5817791267245,19.2719832162311,-35.3097959104934
"1690",51,348,"biom_root",53.2472533447551,29.0938781496391,-24.153375195116
"1691",51,420,"biom_root",63.1964259783737,18.7476083529415,-44.4488176254322
"1692",51,495,"biom_root",69.2058098018381,21.9156476201639,-47.2901621816742
"1693",52,85,"biom_root",26.0958721979758,13.8616216267443,-12.2342505712315
"1694",52,144,"biom_root",43.3133100029083,9.2222226300507,-34.0910873728576
"1695",52,205,"biom_root",56.6109186368747,13.1261279844583,-43.4847906524164
"1696",52,348,"biom_root",74.6218202361399,20.3241626116753,-54.2976576244646
"1697",52,420,"biom_root",81.748158213248,23.6542619768717,-58.0938962363763
"1698",52,495,"biom_root",83.6718662722658,26.5640921169783,-57.1077741552875
"1699",53,85,"biom_root",27.5047400757992,17.1376222342365,-10.3671178415627
"1700",53,144,"biom_root",44.8178830684432,17.5937477057396,-27.2241353627036
"1701",53,205,"biom_root",41.2343372236349,23.9442844252969,-17.290052798338
"1702",53,348,"biom_root",49.6303132878918,22.8284913424731,-26.8018219454187
"1703",53,420,"biom_root",57.7287746466715,20.8065770758891,-36.9221975707824
